Должность,professionalroleid,Зарплата,Компания,Дата обьявления,Район,Тип занятости,Тип занятости2,Ключевые навыки,Ссылка,Мера содействия занятости,Специальность
Помощник учителя,Образование и воспитание,от 103 500 тенге,Q.EDUCATION,Вакансия опубликована 30.03.2023,Адреса нет,полный день,Проектная работа,Подготовка рабочего места учителя;,https://enbek.kz/ru/vacancy/pomoshchnik-uchitelya~2998822,Первое рабочее место,
Учитель музыки,Образование и воспитание,от 103 500 тенге,"ИП ""МАКОГОНСКАЯ""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Профессиональная игра на инструменте;,https://enbek.kz/ru/vacancy/uchitel-muzyki~3005876,Первое рабочее место,
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ATrade4""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~3005598,Молодежная практика,Финансы
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Hairoll Invest Group""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Участие в реализации маркетинговой стратегии торговой фирмы;,https://enbek.kz/ru/vacancy/smm-menedzher~3005086,Первое рабочее место,Журналистика
Воспитатель,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью "" Ясли-сад ""Теремок""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Стрессоустойчивость;,https://enbek.kz/ru/vacancy/vospitatel~3005073,Первое рабочее место,
Инженер по защите информации,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Middle Comm""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Ввод системы защиты информации в эксплуатацию;,https://enbek.kz/ru/vacancy/inzhener-po-zashchite-informacii~3002271,Первое рабочее место,IT
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"Государственное учреждение ""Управление образования города Астаны""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~3003504,Молодежная практика,
Делопроизводитель,HR и секретариат,от 103 500 тенге,ИП   РАДЕА,Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Учет и регистрация документов;,https://enbek.kz/ru/vacancy/deloproizvoditel~3000165,Первое рабочее место,Менеджмент
Офис-менеджер,HR и секретариат,от 103 500 тенге,ИП   РАДЕА,Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Ведение делопроизводства;,https://enbek.kz/ru/vacancy/ofis-menedzher~3000166,Первое рабочее место,Менеджмент
Бухгалтер-кассир,Финансы и бухучет,от 103 500 тенге,"ИП ""Айниса""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter-kassir~2993585,Первое рабочее место,Финансы
Учитель истории,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QAZBILIM мектебі""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-istorii~2996828,Первое рабочее место,
Учитель математики (алгебра и геометрия),Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""QAZBILIM мектебі""",Вакансия опубликована 29.03.2023,Адреса нет,полный день,Проектная работа,Работа с обучаемыми;,https://enbek.kz/ru/vacancy/uchitel-matematiki-(algebra-i-geometriya)~2996829,Первое рабочее место,
Техник-электрик,Энергетика,от 103 500 тенге,"Государственное коммунальное казенное предприятие ""Центр социального обслуживания ""Шарапат"" акимата города Астана",Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,"ТО и ремонт систем отопления, освещения и других систем жизнеобеспечения;",https://enbek.kz/ru/vacancy/tekhnik-elektrik~3002439,Первое рабочее место,Сервисное обслуживание/производство
Юрист,Юриспруденция,от 103 500 тенге,"Республиканское государственное предприятие на праве хозяйственного ведения ""Республиканский научно-исследовательский институт по охране труда Министерства труда и социальной защиты населения Республики Казахстан""",Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~3002421,Молодежная практика,Юриспруденция
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ТЕСИКОВ К.К.,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Проведение анализа требований потребителей согласно результатам маркетинговых исследований;,https://enbek.kz/ru/vacancy/smm-menedzher~2999964,Первое рабочее место,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Айтжанова,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/smm-menedzher~2991859,Первое рабочее место,Журналистика
Каменщик,Строительство и архитектура,от 103 500 тенге,ЖАҚСЫЛЫҚ Қ.М.,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Проведение строительных и ремонтных работ;,https://enbek.kz/ru/vacancy/kamenshchik~2991969,Первое рабочее место,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Акционерное общество ""QAZAQ AIR""",Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2992314,Молодежная практика,Финансы
Логопед-дефектолог,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""АЯЛА-БӨБЕК""",Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Оценка психологического состояния учащегося;,https://enbek.kz/ru/vacancy/logoped-defektolog~2992475,Первое рабочее место,
Юрист,Юриспруденция,от 103 500 тенге,Саморегулируемая организация Союз юридических лиц и индивидуальных предпринимателей «Национальное объединение предприятий лёгкой промышленности «QazTextileIndustry»,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2992569,Молодежная практика,Юриспруденция
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""First Department Consulting Group""",Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Рассмотрение жалоб и претензий по спорным вопросам;,https://enbek.kz/ru/vacancy/yurist~2992649,Молодежная практика,Юриспруденция
Логопед,Образование и воспитание,от 103 500 тенге,Кожахметова АА,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Работа с учащимися с особыми потребностями;,https://enbek.kz/ru/vacancy/logoped~2992837,Первое рабочее место,
Учитель иностранного языка,Образование и воспитание,от 103 500 тенге,Кожахметова АА,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-inostrannogo-yazyka~2992838,Первое рабочее место,
Воспитатель,Образование и воспитание,от 103 500 тенге,Кожахметова АА,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Знание методов диагностики личностного потенциала обучающего;,https://enbek.kz/ru/vacancy/vospitatel~2992839,Первое рабочее место,
Медицинская(ий) сестра/брат,Медицина и фармацевтика,от 103 500 тенге,Кожахметова АА,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Амбулаторный прием и обслуживание больных на дому;,https://enbek.kz/ru/vacancy/medicinskaya(ii)-sestra-brat~2992840,Первое рабочее место,Медицина
Преподаватель ритмики и хореографии,Образование и воспитание,от 103 500 тенге,Кожахметова АА,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Владение современными технологиями и методиками преподавания;,https://enbek.kz/ru/vacancy/prepodavatel-ritmiki-i-khoreografii~2992841,Первое рабочее место,
Консультант по профессиональной ориентации,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""B-World market""",Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Информационно-справочное консультирование клиентов;,https://enbek.kz/ru/vacancy/konsultant-po-professionalnoi-orientacii~2993235,Первое рабочее место,
Офис-менеджер,HR и секретариат,от 103 500 тенге,ИП Жомарт,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2993399,Первое рабочее место,Менеджмент
Мастер строительных и монтажных работ,Строительство и архитектура,от 103 500 тенге,ИП Жомарт,Вакансия опубликована 28.03.2023,Адреса нет,полный день,Проектная работа,Сдача заказчику результатов строительных работ;,https://enbek.kz/ru/vacancy/master-stroitelnykh-i-montazhnykh-rabot~2993400,Первое рабочее место,Строительство и архитектура
Юрист,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""KAZVENDOR""",Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Обслуживание физических и юридических лиц;,https://enbek.kz/ru/vacancy/yurist~2999354,Молодежная практика,Юриспруденция
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"ЖК ""Манақ Б.""",Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/smm-menedzher~2993533,Первое рабочее место,Журналистика
Переводчик (письменный),Наука и консалтинг,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ARS-2015 (АРС-2015)""",Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Компьютерная грамотность;,https://enbek.kz/ru/vacancy/perevodchik-(pismennyi)~2996991,Молодежная практика,Наука
Документовед,HR и секретариат,от 103 500 тенге,Касаинова Меруерт Маратовна,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Оформление документации;,https://enbek.kz/ru/vacancy/dokumentoved~2989320,Первое рабочее место,Менеджмент
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,Касаинова Меруерт Маратовна,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2989321,Первое рабочее место,Финансы
Помощник бухгалтера,Финансы и бухучет,от 103 500 тенге,ИП Zhansulu,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/pomoshchnik-bukhgaltera~2989393,Первое рабочее место,Финансы
Экономист,Финансы и бухучет,от 103 500 тенге,"Акционерное общество ""Казахстанская аграрная экспертиза""",Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Внедрение плановой и учетной документации;,https://enbek.kz/ru/vacancy/ekonomist~2989564,Первое рабочее место,Финансы
Ассистент бухгалтера,Финансы и бухучет,от 103 500 тенге,"Акционерное общество ""Казахстанская аграрная экспертиза""",Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Учет денежных средств;,https://enbek.kz/ru/vacancy/assistent-bukhgaltera~2989565,Первое рабочее место,Финансы
Редактор-переводчик,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Швейная фабрика ""Esatto""",Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Редактирование материалов;,https://enbek.kz/ru/vacancy/redaktor-perevodchik~2990334,Молодежная практика,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП Даму,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Проведение переговоров и формирование коммерческих документов и соглашений;,https://enbek.kz/ru/vacancy/smm-menedzher~2990380,Первое рабочее место,Журналистика
Педагог-организатор,Образование и воспитание,от 103 500 тенге,ИП ӘЛІМБЕК ЗАКИРА ТАСҚЫЗЫ,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Организация учебно-воспитательного процесса;,https://enbek.kz/ru/vacancy/pedagog-organizator~2991358,Первое рабочее место,
Арт-менеджер,Культура и спорт,от 103 500 тенге,Concert Media,Вакансия опубликована 27.03.2023,Адреса нет,полный день,Проектная работа,Владение методологией творческого процесса в музыкальном коллективе;,https://enbek.kz/ru/vacancy/art-menedzher~2991425,Первое рабочее место,
Видеооператор,Маркетинг и СМИ,от 103 500 тенге,ИП АЛТАЙ,Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,"Подготовка объектов, материалов для аудио (видео) продукции;",https://enbek.kz/ru/vacancy/videooperator~2996886,Первое рабочее место,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП АЛТАЙ,Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/smm-menedzher~2996887,Первое рабочее место,Журналистика
Закройщик,Производство,от 103 500 тенге,ИП АЛТАЙ,Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,"Раскрой шерстяных, шелковых, хлопчатобумажных трикотажных полотен;",https://enbek.kz/ru/vacancy/zakroishchik~2996889,Первое рабочее место,Сервисное обслуживание/производство
Швея,Производство,от 103 500 тенге,ИП АЛТАЙ,Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,Подготовка эскизов и лекал;,https://enbek.kz/ru/vacancy/shveya~2996891,Первое рабочее место,Сервисное обслуживание/производство
Дизайнер по одежде,Производство,от 103 500 тенге,ИП АЛТАЙ,Вакансия опубликована 26.03.2023,Адреса нет,полный день,Проектная работа,Формирование базы данных оборудования лекал для создания выкроек и одежды;,https://enbek.kz/ru/vacancy/dizainer-po-odezhde~2996892,Первое рабочее место,Сервисное обслуживание/производство
Комплектовщик моделей,Производство,от 103 500 тенге,Гантимурова С.М.,Вакансия опубликована 25.03.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/komplektovshchik-modelei~2996785,Первое рабочее место,Сервисное обслуживание/производство
Личный помощник,HR и секретариат,от 103 500 тенге,Гантимурова С.М.,Вакансия опубликована 25.03.2023,Адреса нет,полный день,Проектная работа,,https://enbek.kz/ru/vacancy/lichnyi-pomoshchnik~2996784,Первое рабочее место,Менеджмент
Помощник юриста,Юриспруденция,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Казахстан 001""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Работа с претензиями;,https://enbek.kz/ru/vacancy/pomoshchnik-yurista~2990687,Первое рабочее место,Юриспруденция
Няня в детском саду,Образование и воспитание,от 103 500 тенге,Найман,Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Оказание первой медицинской помощи;,https://enbek.kz/ru/vacancy/nyanya-v-detskom-sadu~2995499,Первое рабочее место,
Фельдшер,Медицина и фармацевтика,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Медцентр Ultraline""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,"Санитарный надзор, организация и проведение противоэпидемических мероприятий;",https://enbek.kz/ru/vacancy/feldsher~2995287,Молодежная практика,Медицина
Архитектор,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""MERIDIAN stroy LTD""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Обеспечение корректности и оптимальности архитектуры проекта;,https://enbek.kz/ru/vacancy/arkhitektor~2995159,Первое рабочее место,Строительство и архитектура
Бухгалтер,Финансы и бухучет,от 103 500 тенге,Республиканское государственное учреждение «Департамент по делам обороны города Астаны» Министерства обороны Республики Казахстан,Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2995040,Молодежная практика,Финансы
Делопроизводитель,HR и секретариат,от 103 500 тенге,Республиканское государственное учреждение «Департамент по делам обороны города Астаны» Министерства обороны Республики Казахстан,Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Регистрация входящей и исходящей информации;,https://enbek.kz/ru/vacancy/deloproizvoditel~2995013,Молодежная практика,Менеджмент
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Городской центр развития инвестиций ""AstanaInvest""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2987659,Молодежная практика,Журналистика
Маркетолог,Маркетинг и СМИ,от 103 500 тенге,"Акционерное общество ""Национальная компания ""Kazakh Tourism""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/marketolog~2987939,Молодежная практика,Журналистика
Инженер инфраструктуры информационных технологий,IT и телекоммуникации,от 103 500 тенге,"Акционерное общество ""Национальная компания ""Kazakh Tourism""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,"Установка и настройка системного и прикладного ПО, необходимого для функционирования ИС;",https://enbek.kz/ru/vacancy/inzhener-infrastruktury-informacionnykh-tekhnologii~2987940,Молодежная практика,IT
Переводчик (письменный),Наука и консалтинг,от 103 500 тенге,"Акционерное общество ""Национальная компания ""Kazakh Tourism""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Компьютерная грамотность;,https://enbek.kz/ru/vacancy/perevodchik-(pismennyi)~2987941,Молодежная практика,Наука
Юрист,Юриспруденция,от 103 500 тенге,"Акционерное общество ""Национальная компания ""Kazakh Tourism""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,Оказание правовой помощи в составлении юридических документов;,https://enbek.kz/ru/vacancy/yurist~2987942,Молодежная практика,Юриспруденция
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ШОУ-БИЗНЕС"" АКАДЕМИЯ ЖУЛДЫЗДАР""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,"Информирование о маркетинговых акциях, продуктах и специальных предложений;",https://enbek.kz/ru/vacancy/smm-menedzher~2989055,Первое рабочее место,Журналистика
Фотограф,Культура и спорт,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ШОУ-БИЗНЕС"" АКАДЕМИЯ ЖУЛДЫЗДАР""",Вакансия опубликована 24.03.2023,Адреса нет,полный день,Проектная работа,"Подготовка фотографий для рекламы или в других коммерческих, промышленных или научных целях;",https://enbek.kz/ru/vacancy/fotograf~2989057,Первое рабочее место,
PR-менеджер,Маркетинг и СМИ,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Жарық - 2017""",Вакансия опубликована 23.03.2023,Адреса нет,полный день,Проектная работа,Развитие международного партнерства;,https://enbek.kz/ru/vacancy/pr-menedzher~2993495,Первое рабочее место,Журналистика
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП БОЛАТХАН ДАМЫС,Вакансия опубликована 22.03.2023,Адреса нет,полный день,Проектная работа,Умение продвигать товары и услуги;,https://enbek.kz/ru/vacancy/smm-menedzher~2993392,Первое рабочее место,Журналистика
Тренер,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью """"MegaKids LDI""""",Вакансия опубликована 21.03.2023,Адреса нет,полный день,Проектная работа,Проведение групповых и индивидуальных занятий;,https://enbek.kz/ru/vacancy/trener~2993350,Первое рабочее место,
Учитель начальных классов,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Primary school TULGA""",Вакансия опубликована 21.03.2023,Адреса нет,полный день,Проектная работа,Преподавание предметов на английском языке;,https://enbek.kz/ru/vacancy/uchitel-nachalnykh-klassov~2993308,Первое рабочее место,
Учитель изобразительного искусства,Образование и воспитание,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Primary school TULGA""",Вакансия опубликована 21.03.2023,Адреса нет,полный день,Проектная работа,Разработка эскизов рисунков;,https://enbek.kz/ru/vacancy/uchitel-izobrazitelnogo-iskusstva~2993307,Первое рабочее место,
Офис-менеджер,HR и секретариат,от 103 500 тенге,"ИП  ""LUCKY WAY""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Подготовка писем и обращений;,https://enbek.kz/ru/vacancy/ofis-menedzher~2988598,Молодежная практика,Менеджмент
Делопроизводитель,HR и секретариат,от 103 500 тенге,"Молодежное общественное объединение ""Клуб спорта и фитнеса ""ProFit""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Ведение электронной базы данных;,https://enbek.kz/ru/vacancy/deloproizvoditel~2992132,Первое рабочее место,Менеджмент
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Общественное объединение ""Молодые инвалиды города Астана""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Ведение установленных форм учета;,https://enbek.kz/ru/vacancy/bukhgalter~2991627,Молодежная практика,Финансы
Видеооператор,IT и телекоммуникации,от 103 500 тенге,ИП Silver_stone,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,"Обработка звука, контроль качества звука и фонограмм;",https://enbek.kz/ru/vacancy/videooperator~2984546,Первое рабочее место,IT
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""SLV-group.kz""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Работа в программе 1С:Бухгалтерия;,https://enbek.kz/ru/vacancy/bukhgalter~2984833,Первое рабочее место,Финансы
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""ASIA ALL-STAR""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Начисление и перечисление налоговых и других обязательных платежей;,https://enbek.kz/ru/vacancy/bukhgalter~2985026,Первое рабочее место,Финансы
Офис-менеджер,HR и секретариат,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Академия педагогов и психологов""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Организация работы офиса;,https://enbek.kz/ru/vacancy/ofis-menedzher~2985263,Молодежная практика,Менеджмент
Телеоператор,Маркетинг и СМИ,от 103 500 тенге,Развитие,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,"Монтаж, озвучивание, синхронизация и согласование всех звуковых материалов;",https://enbek.kz/ru/vacancy/teleoperator~2985302,Первое рабочее место,Журналистика
Оператор машин химических процессов,Производство,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Шатыр""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Контроль качества работ;,https://enbek.kz/ru/vacancy/operator-mashin-khimicheskikh-processov~2985395,Первое рабочее место,Сервисное обслуживание/производство
Модельер-конструктор,Производство,от 103 500 тенге,ИП JAZY,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Изготовление лекал;,https://enbek.kz/ru/vacancy/modeler-konstruktor~2985455,Молодежная практика,Сервисное обслуживание/производство
Бухгалтер,Финансы и бухучет,от 103 500 тенге,ДАР2020,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Организация бухгалтерского учета и финансово-хозяйственной деятельности;,https://enbek.kz/ru/vacancy/bukhgalter~2985483,Молодежная практика,Финансы
Финансист,Финансы и бухучет,от 103 500 тенге,ДАР2020,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Управление финансовыми рисками;,https://enbek.kz/ru/vacancy/finansist~2985484,Молодежная практика,Финансы
Каменщик,Строительство и архитектура,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Целиноград СК""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Проведение строительных и ремонтных работ;,https://enbek.kz/ru/vacancy/kamenshchik~2985574,Первое рабочее место,Строительство и архитектура
Дизайнер мебели,Производство,от 103 500 тенге,ИП AiDesign,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Разработка дизайна новой продукции;,https://enbek.kz/ru/vacancy/dizainer-mebeli~2985716,Первое рабочее место,Сервисное обслуживание/производство
Менеджер по онлайн-продажам,Маркетинг и СМИ,от 103 500 тенге,ИП AiDesign,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Реализация продукции;,https://enbek.kz/ru/vacancy/menedzher-po-onlain-prodazham~2985717,Первое рабочее место,Журналистика
Видеооператор,Маркетинг и СМИ,от 103 500 тенге,ИП AiDesign,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,"Подготовка объектов, материалов для аудио (видео) продукции;",https://enbek.kz/ru/vacancy/videooperator~2985718,Первое рабочее место,Журналистика
Швея,Производство,от 103 500 тенге,ИП AiDesign,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Работа на швейном оборудовании различного типа;,https://enbek.kz/ru/vacancy/shveya~2985719,Первое рабочее место,Сервисное обслуживание/производство
SMM-менеджер,Маркетинг и СМИ,от 103 500 тенге,ИП AiDesign,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Маркетинговая деятельность;,https://enbek.kz/ru/vacancy/smm-menedzher~2985720,Первое рабочее место,Журналистика
Воспитатель,Образование и воспитание,от 103 500 тенге,Айтпаева Зауреш Орынбаевна,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Умение выстраивать коммуникацию на нескольких языках;,https://enbek.kz/ru/vacancy/vospitatel~2985738,Первое рабочее место,
Машинист по стирке одежды и белья,Производство,от 103 500 тенге,ИП Алим,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Планирование процессов работы прачечной;,https://enbek.kz/ru/vacancy/mashinist-po-stirke-odezhdy-i-belya~2986000,Первое рабочее место,Сервисное обслуживание/производство
Педагог начальной школы,Образование и воспитание,от 103 500 тенге,ИП Асембаева Айжан Жумабаевна,Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Обеспечение методического сопровождения педагогического процесса;,https://enbek.kz/ru/vacancy/pedagog-nachalnoi-shkoly~2986298,Первое рабочее место,
Переводчик технической литературы,Наука и консалтинг,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Золото счастья""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Компьютерная грамотность;,https://enbek.kz/ru/vacancy/perevodchik-tekhnicheskoi-literatury~2986730,Первое рабочее место,Наука
Бухгалтер,Финансы и бухучет,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Золото счастья""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Ведение бухгалтерского учета и отчетности;,https://enbek.kz/ru/vacancy/bukhgalter~2986731,Первое рабочее место,Финансы
Web-разработчик,IT и телекоммуникации,от 103 500 тенге,"Товарищество с ограниченной ответственностью ""Золото счастья""",Вакансия опубликована 20.03.2023,Адреса нет,полный день,Проектная работа,Участие в отладке и тестировании приложений;,https://enbek.kz/ru/vacancy/web-razrabotchik~2986732,Первое рабочее место,IT
Бухгалтер (средней квалификации),Финансы и бухучет,от 103 500 тенге,Онлайн-образования Business school,Вакансия опубликована 19.03.2023,Адреса нет,полный день,Проектная работа,Составление баланса и оперативных сводных отчетов;,https://enbek.kz/ru/vacancy/bukhgalter-(srednei-kvalifikacii)~2991488,Первое рабочее место,Финансы
